Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death Consolidated,Cause of Death,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Lat,Long
44320,North Africa,13/12/2017,2017,Dec,3,,3,,,3,,Exposure,Harsh weather/lack of adequate shelter,Mixed Migration Monitoring Mechanism Initiative (4Mi),Central America to US,Northern America,1,27.8174487,-99.0128926
44025,US-Mexico Border,13/12/2017,2017,Dec,7,,7,,2,8,,Hypothermia,Hypothermia,KGNS,Western Mediterranean,Uncategorized,5,36.2144014,-3.4195527
44026,Mediterranean,13/12/2017,2017,Dec,,2,2,31,,,,Drowning,Presumed drowning,Salvamento Marítimo,,Northern Africa,2,14.053676,31.7975831
44318,North Africa,13/12/2017,2017,Dec,1,,1,,1,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.053676,31.7975831
44319,North Africa,13/12/2017,2017,Dec,3,,3,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,26.71875,28.66197247
44558,South Asia,13/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,28.6751124,57.7371569
44316,North Africa,12/12/2017,2017,Dec,3,,3,,,,,Dehydration,Dehydration,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.67773438,24.95649129
44317,North Africa,12/12/2017,2017,Dec,4,,4,,,,,Dehydration,"Dehydration, Harsh weather/lack of adequate shelter",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.0625,25.19531108
44557,South Asia,12/12/2017,2017,Dec,1,,1,,,1,1,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,35.7248416,51.381653
44552,South Asia,11/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,27.1832216,56.2666455
44553,South Asia,11/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,27.3526033,62.3447815
44554,South Asia,11/12/2017,2017,Dec,1,,1,,,1,1,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,27.3526033,62.3447815
44555,South Asia,11/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,27.3526033,62.3447815
44556,South Asia,11/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,30.3548893,56.002705
44520,South Asia,10/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,33.2771073,52.3613378
44550,South Asia,10/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,30.3548893,56.002705
44551,South Asia,10/12/2017,2017,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,33.2771073,52.3613378
44388,US-Mexico Border,09/12/2017,2017,Dec,2,,2,,,2,,Hypothermia,Hypothermia,South Texas Human Rights Center director Eduardo Canales,Central America to US,Northern America,5,27.1093699,-98.2123346
44389,US-Mexico Border,09/12/2017,2017,Dec,3,,3,,,3,,Hypothermia,Hypothermia,South Texas Human Rights Center director Eduardo Canales,Central America to US,Northern America,5,27.2403194,-98.2044504
44024,US-Mexico Border,09/12/2017,2017,Dec,1,,1,,,1,,Hypothermia,Hypothermia,"El Diaro de Sonora, InfoNogales",,Western Africa,2,15.367289,5.205284
44048,US-Mexico Border,09/12/2017,2017,Dec,2,,2,,,,,Hypothermia,Hypothermia,U.S. Border Patrol,,Northern Africa,2,26.684275,14.389703
44315,North Africa,09/12/2017,2017,Dec,2,,2,,,2,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),Central America to US,Central America,3,31.32982065,-110.920177
50809,Sub-Saharan Africa,09/12/2017,2017,Dec,2,,2,,2,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4mi),Central America to US,Northern America,5,27.20583595,-98.14019307
50810,North Africa,09/12/2017,2017,Dec,3,,3,,,3,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,22.74169922,29.2771158
44035,Mediterranean,08/12/2017,2017,Dec,3,5,8,4,,3,,Drowning,Drowning,Le Quotidien d'Oran,Central America to US,Northern America,5,29.1274869,-103.2425379
44313,Sub-Saharan Africa,08/12/2017,2017,Dec,2,,2,,,2,,Abuse,Excessive Physical Abuse,Mixed Migration Monitoring Mechanism Initiative (4Mi),Central Mediterranean,Uncategorized,3,36.94919521,8.448509528
44314,Sub-Saharan Africa,08/12/2017,2017,Dec,5,,5,,,5,,Abuse,Excessive Physical Abuse,Mixed Migration Monitoring Mechanism Initiative (4Mi),Central America to US,Northern America,5,26.45825543,-98.22198455
44023,US-Mexico Border,08/12/2017,2017,Dec,1,,1,14,,1,,Hypothermia,Hypothermia,U.S. Border Patrol,,Northern Africa,2,14.053676,31.7975831
44047,US-Mexico Border,08/12/2017,2017,Dec,1,,1,,1,,,Hypothermia,Hypothermia,U.S. Border Patrol,,Western Africa,2,8.3417006,4.9757165
50808,North Africa,08/12/2017,2017,Dec,2,,2,,1,1,,Medical,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4mi),,Western Africa,2,1.4096535,18.4520713
44312,North Africa,08/12/2017,2017,Dec,1,,1,,,1,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.121689,13.575951
44387,US-Mexico Border,07/12/2017,2017,Dec,1,,1,,,1,,Hypothermia,Hypothermia,South Texas Human Rights Center director Eduardo Canales,Central America to US,Northern America,5,27.2403194,-98.2044504
44017,US-Mexico Border,07/12/2017,2017,Dec,1,,1,14,,1,,Hypothermia,Hypothermia,U.S. Border Patrol,Central America to US,Northern America,5,27.25232157,-97.86333558
44022,US-Mexico Border,07/12/2017,2017,Dec,1,,1,,,1,,Hypothermia,Hypothermia,U.S. Border Patrol,Central America to US,Northern America,5,27.15125131,-98.20322291
44046,US-Mexico Border,07/12/2017,2017,Dec,1,,1,,,1,,Drowning,Presumed drowning,U.S. Border Patrol,Central America to US,Northern America,5,26.76431224,-97.79945195
44021,US-Mexico Border,07/12/2017,2017,Dec,1,,1,,,,,Unknown,Unknown,U.S. Border Patrol,Central America to US,Northern America,5,26.22493055,-98.44542785
44311,North Africa,07/12/2017,2017,Dec,4,,4,,,,,Unknown,Unknown,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.66503906,27.88794267
44098,Caribbean,06/12/2017,2017,Dec,,12,12,,,2,,Drowning,Presumed drowning,"EFE, Listin Diario, 7 días",,Caribbean,3,18.08086639,-69.10191929
44310,North Africa,06/12/2017,2017,Dec,1,,1,,1,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,32.8998293,24.088938
44309,North Africa,06/12/2017,2017,Dec,2,,2,,,2,1,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.053676,31.7975831
44307,North Africa,06/12/2017,2017,Dec,3,,3,,,,,Starvation,"Starvation, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,5.5258107,22.7888209
44308,North Africa,06/12/2017,2017,Dec,2,,2,,,2,,Starvation,"Starvation, Shot or stabbed",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.941751,32.0681759
44306,North Africa,05/12/2017,2017,Dec,3,,3,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.053676,31.7975831
44012,Mediterranean,04/12/2017,2017,Dec,1,,1,35,,1,,Drowning,Drowning,"Spanish Red Cross, El Diario, ABC Andalucia",Western Mediterranean,Uncategorized,3,35.31798402,-6.32317765
44011,Mediterranean,04/12/2017,2017,Dec,3,,3,40,1,2,,Drowning,Presumed drowning,"La Vanguardia, Asia Pacific Daily, Africa News",Western Mediterranean,Uncategorized,4,36.68466409,-3.862161323
44034,Mediterranean,04/12/2017,2017,Dec,1,,1,,,1,1,Drowning,Presumed drowning,Réflexion,,Southern Asia,3,33.13430215,51.56951671
44019,South Asia,04/12/2017,2017,Dec,3,,3,9,,,,Vehicle,Vehicle Accident,"Voice of Refugees, EASO Social Media Monitoring Report, Iran Newspaper.com, Bartarinha",Western Mediterranean,Uncategorized,1,36.15961671,0.134644936
44305,North Africa,03/12/2017,2017,Dec,2,,2,,,2,,Dehydration,"Dehydration, Harsh weather/lack of adequate shelter",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Western Asia,3,36.11361439,36.24801636
44687,Central America,03/12/2017,2017,Dec,1,,1,,,1,,Train,"Hit by train, Train Accident","Periódico AM, Periódico Correo",Western Mediterranean,Uncategorized,4,35.87639046,-5.811981644
44033,Mediterranean,03/12/2017,2017,Dec,,3,3,18,,,,Drowning,Presumed drowning,Alarm Phone,Central America to US,Northern America,5,31.6954361,-110.4188086
44061,US-Mexico Border,03/12/2017,2017,Dec,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.8555732,-111.3205243
44062,US-Mexico Border,03/12/2017,2017,Dec,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,,Northern Africa,2,22.60986328,29.20042317
44008,Middle East,03/12/2017,2017,Dec,10,,10,8,,,6,Vehicle,Vehicle Accident,"Daily Sabah, Asia Pacific Daily, The New Arab",Central America to US,Central America,3,20.48865007,-100.800034
48059,North Africa,02/12/2017,2017,Dec,2,,2,,,2,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,26.488741,20.463043
44304,North Africa,02/12/2017,2017,Dec,3,,3,,3,,,Starvation,"Starvation, Dehydration, Harsh weather/lack of adequate shelter",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.53466797,24.29735338
44303,North Africa,01/12/2017,2017,Dec,10,,10,,,10,,Dehydration,Dehydration,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.10644531,29.05151784
50807,North Africa,01/12/2017,2017,Dec,2,,2,,,2,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,23.920992,14.103058
44302,North Africa,30/11/2017,2017,Nov,2,,2,,,2,,Dehydration,Dehydration,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.2390994,13.45041375
50806,North Africa,30/11/2017,2017,Nov,2,,2,,2,,,Exposure,"Harsh weather/lack of adequate shelter, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4mi),Western Mediterranean,Uncategorized,4,35.92856441,-5.893536298
44009,Mediterranean,30/11/2017,2017,Nov,,28,28,6,4,24,1,Drowning,Presumed drowning,"Caminando Fronteras, El País",Central America to US,Central America,1,32.5753828,-116.6353835
44300,North Africa,30/11/2017,2017,Nov,14,,14,,1,,1,Starvation,"Starvation, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.053676,31.7975831
44301,North Africa,30/11/2017,2017,Nov,3,,3,,,3,,Unknown,Unknown,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,12.4495221,32.7811016
44014,US-Mexico Border,30/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown (violence),El Mexicano,,Northern Africa,2,13.85375977,28.46401318
44004,Mediterranean,29/11/2017,2017,Nov,3,1,4,2,,,,Drowning,Drowning,"Salvamento Marítimo, EFE, El Diario",Western Mediterranean,Uncategorized,3,35.97015368,-5.603076409
44005,US-Mexico Border,29/11/2017,2017,Nov,1,,1,,,1,,Shot,Shot,"US Border Patrol, AZ Central, Pima Office of the Medical Examiner",Central America to US,Northern America,5,31.8054091,-111.6176713
44386,US-Mexico Border,29/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),South Texas Human Rights Center director Eduardo Canales,Central America to US,Northern America,5,27.2403194,-98.2044504
44549,South Asia,29/11/2017,2017,Nov,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,33.5818394,48.3988186
44016,Central America,28/11/2017,2017,Nov,1,,1,1,,1,1,Train,Hit by train,El Heraldo de Tabasco,,Southern Asia,4,27.3526033,62.3447815
44002,Mediterranean,28/11/2017,2017,Nov,1,,1,,,1,,Drowning,Presumed drowning,"La Vanguardia, Caminando Fronteras",Western Mediterranean,Uncategorized,4,36.08247099,-6.026000977
44548,South Asia,28/11/2017,2017,Nov,1,,1,,,1,,Shot,Shot,IOM Afghanistan,,Southern Europe,3,40.937607,24.412866
44060,US-Mexico Border,28/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Central America,1,17.472665,-91.425051
44003,Europe,28/11/2017,2017,Nov,4,,4,4,,,,Vehicle,Vehicle Accident,"AP, Pakistan Today",Central America to US,Northern America,5,31.8824414,-111.3961857
44547,South Asia,27/11/2017,2017,Nov,1,,1,,,1,,Shot,Shot,IOM Afghanistan,Western Mediterranean,Uncategorized,3,35.29038749,-2.926591904
44299,Sub-Saharan Africa,27/11/2017,2017,Nov,2,,2,,,2,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),Central America to US,Northern America,5,33.29373544,-116.0302241
44018,Mediterranean,27/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown,"La Vanguardia, El Periódico",,Western Africa,2,2.3912362,6.3702928
44298,US-Mexico Border,27/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown,Imperial County Coroner's Office,,Southern Asia,4,27.3526033,62.3447815
44294,North Africa,26/11/2017,2017,Nov,2,,2,,,2,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.2686658,27.550779
44295,Sub-Saharan Africa,26/11/2017,2017,Nov,1,,1,,,1,1,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Western Africa,2,-17.4676861,14.716677
44296,Sub-Saharan Africa,26/11/2017,2017,Nov,1,,1,,,1,1,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Western Africa,2,-1.5196603,12.3714277
44297,North Africa,26/11/2017,2017,Nov,3,,3,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.23828125,24.55742843
43997,Mediterranean,25/11/2017,2017,Nov,31,,31,,18,,3,Drowning,Drowning,"AFP, BBC, Libyan Coast Guard",Central Mediterranean,Uncategorized,5,32.80195944,13.72078687
43998,Mediterranean,25/11/2017,2017,Nov,1,,1,,,1,,Drowning,Presumed drowning,"Caminando Fronteras, ABC",Western Mediterranean,Uncategorized,4,35.98876804,-5.611316155
43999,Mediterranean,25/11/2017,2017,Nov,1,,1,,,,,Drowning,Presumed drowning,"Caminando Fronteras, ABC",Western Mediterranean,Uncategorized,4,36.17883247,-5.909786224
44000,Mediterranean,25/11/2017,2017,Nov,6,,6,,,,,Drowning,Presumed drowning,Caminando Fronteras,Western Mediterranean,Uncategorized,4,35.85055928,-5.679503545
44001,Mediterranean,25/11/2017,2017,Nov,1,,1,66,,1,1,Suffocation,Suffocation,"IOM Greece, Hellenic Coastguard",Eastern Mediterranean,Uncategorized,5,39.11792649,26.5843972
44032,Southeast Asia,25/11/2017,2017,Nov,3,,3,1,2,1,,Vehicle,Vehicle Accident,The Nation (Thailand Portal),,South-eastern Asia,1,13.1295625,101.8435568
44545,South Asia,25/11/2017,2017,Nov,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Southern Asia,4,28.6751124,57.7371569
44293,North Africa,24/11/2017,2017,Nov,2,,2,,,2,,Abuse,Excessive Physical Abuse,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Southern Asia,4,28.6751124,57.7371569
44031,Mediterranean,24/11/2017,2017,Nov,1,,1,,,1,,Drowning,Presumed drowning,Réflexion,Western Mediterranean,Uncategorized,1,36.19882588,0.218307777
44059,US-Mexico Border,24/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.1791978,-112.9473341
44543,South Asia,24/11/2017,2017,Nov,1,,1,,,1,,Vehicle,Vehicle Accident,IOM Afghanistan,,Northern Africa,2,20.1402594,30.214647
44292,North Africa,24/11/2017,2017,Nov,20,,20,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,12.4495221,32.7811016
44030,Mediterranean,23/11/2017,2017,Nov,1,,1,,,,,Drowning,Presumed drowning,"Le Huffington Post Algeria, Algérie Presse Service",Central Mediterranean,Uncategorized,4,34.06017917,13.05950236
49516,South Asia,23/11/2017,2017,Nov,3,,3,,1,1,1,Shot,Shot or stabbed,Mixed Migration Monitoring Mechanism Initiative (4mi),Western Mediterranean,Uncategorized,3,36.05976459,0.090699623
43993,Mediterranean,23/11/2017,2017,Nov,1,20,21,,1,,,Medical,Sickness and lack of access to medicines,"MSF Sea, Proactiva Open Arms, UNHCR via DPA",,South Asia,2,34.220067,45.62979
49517,South Asia,23/11/2017,2017,Nov,1,,1,,,1,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4mi),,South Asia,2,29.945985,61.913843
44291,North Africa,22/11/2017,2017,Nov,3,,3,,,,,Dehydration,"Dehydration, Harsh weather/lack of adequate shelter",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Southern Europe,3,41.2443761,26.1359431
43992,Mediterranean,22/11/2017,2017,Nov,,6,6,107,,1,,Drowning,Presumed drowning,Proactiva Open Arms,Central Mediterranean,Uncategorized,4,34.40533394,13.98235393
44029,Mediterranean,22/11/2017,2017,Nov,1,,1,,,1,,Drowning,Presumed drowning,"Le Huffington Post Algeria, Algérie Presse Service",,Caribbean,3,19.6939138,-71.3156315
44289,Sub-Saharan Africa,22/11/2017,2017,Nov,1,,1,,,1,1,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),Western Mediterranean,Uncategorized,3,36.05532377,0.076966713
44290,Sub-Saharan Africa,22/11/2017,2017,Nov,1,,1,,,1,1,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Western Africa,2,7.986535,16.9741689
43991,Europe,22/11/2017,2017,Nov,1,,1,,,1,,Unknown,Unknown,AP,,Western Africa,2,-8.0028892,12.6392316
43995,Caribbean,22/11/2017,2017,Nov,3,,3,,2,1,1,Vehicle,Vehicle Accident,"Listin Diario, Loop Haiti",,Northern Africa,2,12.91992188,24.53744172
44287,North Africa,21/11/2017,2017,Nov,1,,1,,1,,1,Exposure,Harsh weather/lack of adequate shelter,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Southern Europe,4,45.15232183,19.13310557
44288,North Africa,21/11/2017,2017,Nov,1,,1,,,1,,Exposure,Harsh weather/lack of adequate shelter,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.0625,25.19531108
43990,Europe,21/11/2017,2017,Nov,1,,1,,1,,1,Train,Hit by train,Médecins Sans Frontières,,Northern Africa,2,15.57861328,25.21519168
44286,North Africa,20/11/2017,2017,Nov,2,,2,,,2,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.67773438,24.95649129
43984,Mediterranean,19/11/2017,2017,Nov,3,1,4,,,3,1,Drowning,Drowning,"El Faro de Ceuta, Caminando Fronteras",Western Mediterranean,Uncategorized,4,35.90491742,-5.291584069
43989,US-Mexico Border,19/11/2017,2017,Nov,1,,1,,,,,Drowning,Drowning,La Crónica,Central America to US,Northern America,1,32.83194576,-117.2884378
43985,US-Mexico Border,19/11/2017,2017,Nov,1,4,5,,,1,,Hyperthermia,"Hyperthermia, Presumed drowning",KUSI News,Central America to US,Northern America,1,32.69422005,-115.4655358
44285,North Africa,18/11/2017,2017,Nov,1,,1,,1,,,Dehydration,"Dehydration, Harsh weather/lack of adequate shelter",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Southern Asia,3,26.1560558,63.0147578
43983,South Asia,18/11/2017,2017,Nov,5,,5,,,5,,Shot,Shot,AFP via Yahoo! News,,Northern Africa,2,14.053676,31.7975831
44284,North Africa,18/11/2017,2017,Nov,3,,3,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.8568586,23.3112389
44283,North Africa,18/11/2017,2017,Nov,20,,20,,,,,Starvation,"Starvation, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,22.74169922,29.2771158
